valuation_batch_id,run_id,datestamp,timestamp,engine_name,number_of_threads,hash_size,time_per_valuation,number_of_runs,machine_ident,model,chess1m_sp_idn,chess960_scharnagl_sp_idn_white,chess960_scharnagl_sp_idn_black,rank_1_white,rank_8_black,standard_fen,shredder_fen,is_chess960,is_classical,score_cp,score_mate_in,score_is_mate,score,lowerbound,upperbound,depth,seldepth,nodes,nps,move_1,move_2,move_3,move_4,move_5,move_6,pv,info_pretty,error
2025-09-28_18:31:09_960_Alienware Aurora R7,363,2025-09-28,20:32:10,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,348843,363,363,NRKRBQNB,nrkrbqnb,nrkrbqnb/pppppppp/8/8/8/8/PPPPPPPP/NRKRBQNB w KQkq - 0 1,nrkrbqnb/pppppppp/8/8/8/8/PPPPPPPP/NRKRBQNB w DBdb - 0 1,1,0,22,,False,"PovScore(Cp(+22), WHITE)",True,,34,49,63852004,3192600,f4,f5,g3,g6,d3,d6,"[Move.from_uci('f2f4'), Move.from_uci('f7f5'), Move.from_uci('g2g3'), Move.from_uci('g7g6'), Move.from_uci('d2d3'), Move.from_uci('d7d6'), Move.from_uci('e1d2'), Move.from_uci('g8f6'), Move.from_uci('a1b3'), Move.from_uci('a8b6'), Move.from_uci('e2e4'), Move.from_uci('f5e4'), Move.from_uci('d3e4'), Move.from_uci('e7e5'), Move.from_uci('f4e5'), Move.from_uci('d6e5'), Move.from_uci('g1f3'), Move.from_uci('f6e4'), Move.from_uci('f3g5'), Move.from_uci('f8f1'), Move.from_uci('d1f1'), Move.from_uci('e4d2'), Move.from_uci('b3d2'), Move.from_uci('e8b5'), Move.from_uci('f1f7'), Move.from_uci('d8d7'), Move.from_uci('f7f8'), Move.from_uci('d7d8'), Move.from_uci('f8d8'), Move.from_uci('c8d8'), Move.from_uci('c1b1'), Move.from_uci('d8e7'), Move.from_uci('g5h7'), Move.from_uci('h8g7')]","{'currmove': Move.from_uci('g2g3'),
 'currmovenumber': 1,
 'depth': 34,
 'hashfull': 52,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 63852004,
 'nps': 3192600,
 'pv': [Move.from_uci('f2f4'),
        Move.from_uci('f7f5'),
        Move.from_uci('g2g3'),
        Move.from_uci('g7g6'),
        Move.from_uci('d2d3'),
        Move.from_uci('d7d6'),
        Move.from_uci('e1d2'),
        Move.from_uci('g8f6'),
        Move.from_uci('a1b3'),
        Move.from_uci('a8b6'),
        Move.from_uci('e2e4'),
        Move.from_uci('f5e4'),
        Move.from_uci('d3e4'),
        Move.from_uci('e7e5'),
        Move.from_uci('f4e5'),
        Move.from_uci('d6e5'),
        Move.from_uci('g1f3'),
        Move.from_uci('f6e4'),
        Move.from_uci('f3g5'),
        Move.from_uci('f8f1'),
        Move.from_uci('d1f1'),
        Move.from_uci('e4d2'),
        Move.from_uci('b3d2'),
        Move.from_uci('e8b5'),
        Move.from_uci('f1f7'),
        Move.from_uci('d8d7'),
        Move.from_uci('f7f8'),
        Move.from_uci('d7d8'),
        Move.from_uci('f8d8'),
        Move.from_uci('c8d8'),
        Move.from_uci('c1b1'),
        Move.from_uci('d8e7'),
        Move.from_uci('g5h7'),
        Move.from_uci('h8g7')],
 'score': PovScore(Cp(+22), WHITE),
 'seldepth': 49,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0}",
2025-09-28_18:31:09_960_Alienware Aurora R7,364,2025-09-28,20:32:30,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,349804,364,364,NBRKRQBN,nbrkrqbn,nbrkrqbn/pppppppp/8/8/8/8/PPPPPPPP/NBRKRQBN w KQkq - 0 1,nbrkrqbn/pppppppp/8/8/8/8/PPPPPPPP/NBRKRQBN w ECec - 0 1,1,0,29,,False,"PovScore(Cp(+29), WHITE)",True,,34,50,61257931,3062896,f4,,,,,,[Move.from_uci('f2f4')],"{'currmove': Move.from_uci('f2f4'),
 'currmovenumber': 1,
 'depth': 34,
 'hashfull': 50,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 61257931,
 'nps': 3062896,
 'pv': [Move.from_uci('f2f4')],
 'score': PovScore(Cp(+29), WHITE),
 'seldepth': 50,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0}",
2025-09-28_18:31:09_960_Alienware Aurora R7,365,2025-09-28,20:32:50,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,350765,365,365,NRKBRQBN,nrkbrqbn,nrkbrqbn/pppppppp/8/8/8/8/PPPPPPPP/NRKBRQBN w KQkq - 0 1,nrkbrqbn/pppppppp/8/8/8/8/PPPPPPPP/NRKBRQBN w EBeb - 0 1,1,0,40,,False,"PovScore(Cp(+40), WHITE)",True,True,35,54,63198862,3159943,f4,,,,,,[Move.from_uci('f2f4')],"{'currmove': Move.from_uci('f2f4'),
 'currmovenumber': 1,
 'depth': 35,
 'hashfull': 55,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 63198862,
 'nps': 3159943,
 'pv': [Move.from_uci('f2f4')],
 'score': PovScore(Cp(+40), WHITE),
 'seldepth': 54,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,366,2025-09-28,20:33:10,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,351726,366,366,NRKRQBBN,nrkrqbbn,nrkrqbbn/pppppppp/8/8/8/8/PPPPPPPP/NRKRQBBN w KQkq - 0 1,nrkrqbbn/pppppppp/8/8/8/8/PPPPPPPP/NRKRQBBN w DBdb - 0 1,1,0,37,,False,"PovScore(Cp(+37), WHITE)",,True,30,46,60164046,3008202,f3,f6,,,,,"[Move.from_uci('f2f3'), Move.from_uci('f7f6')]","{'currmove': Move.from_uci('f2f3'),
 'currmovenumber': 1,
 'depth': 30,
 'hashfull': 51,
 'multipv': 1,
 'nodes': 60164046,
 'nps': 3008202,
 'pv': [Move.from_uci('f2f3'), Move.from_uci('f7f6')],
 'score': PovScore(Cp(+37), WHITE),
 'seldepth': 46,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,367,2025-09-28,20:33:30,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,352687,367,367,NRKRQNBB,nrkrqnbb,nrkrqnbb/pppppppp/8/8/8/8/PPPPPPPP/NRKRQNBB w KQkq - 0 1,nrkrqnbb/pppppppp/8/8/8/8/PPPPPPPP/NRKRQNBB w DBdb - 0 1,1,0,28,,False,"PovScore(Cp(+28), WHITE)",True,True,33,39,64374427,3218721,f4,,,,,,[Move.from_uci('f2f4')],"{'currmove': Move.from_uci('a1b3'),
 'currmovenumber': 1,
 'depth': 33,
 'hashfull': 53,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 64374427,
 'nps': 3218721,
 'pv': [Move.from_uci('f2f4')],
 'score': PovScore(Cp(+28), WHITE),
 'seldepth': 39,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,368,2025-09-28,20:33:50,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,353648,368,368,BBNRKRNQ,bbnrkrnq,bbnrkrnq/pppppppp/8/8/8/8/PPPPPPPP/BBNRKRNQ w KQkq - 0 1,bbnrkrnq/pppppppp/8/8/8/8/PPPPPPPP/BBNRKRNQ w FDfd - 0 1,1,0,43,,False,"PovScore(Cp(+43), WHITE)",True,True,31,48,62129773,3106488,g3,g6,c4,Qd4,Nd3,Qxc4,"[Move.from_uci('g2g3'), Move.from_uci('g7g6'), Move.from_uci('c2c4'), Move.from_uci('h8d4'), Move.from_uci('c1d3'), Move.from_uci('d4c4'), Move.from_uci('b2b3'), Move.from_uci('c4b5'), Move.from_uci('a1g7'), Move.from_uci('c8d6'), Move.from_uci('h1f3'), Move.from_uci('c7c5'), Move.from_uci('d1c1'), Move.from_uci('c5c4'), Move.from_uci('d3b2'), Move.from_uci('c4b3'), Move.from_uci('f3b3'), Move.from_uci('b5b3'), Move.from_uci('a2b3'), Move.from_uci('b7b5'), Move.from_uci('f2f3'), Move.from_uci('f7f5'), Move.from_uci('g7f8'), Move.from_uci('e8f8'), Move.from_uci('e2e4'), Move.from_uci('e7e5'), Move.from_uci('g1e2'), Move.from_uci('f8g7'), Move.from_uci('e4f5'), Move.from_uci('d6f5'), Move.from_uci('b1f5'), Move.from_uci('g6f5')]","{'currmove': Move.from_uci('g2g3'),
 'currmovenumber': 1,
 'depth': 31,
 'hashfull': 51,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 62129773,
 'nps': 3106488,
 'pv': [Move.from_uci('g2g3'),
        Move.from_uci('g7g6'),
        Move.from_uci('c2c4'),
        Move.from_uci('h8d4'),
        Move.from_uci('c1d3'),
        Move.from_uci('d4c4'),
        Move.from_uci('b2b3'),
        Move.from_uci('c4b5'),
        Move.from_uci('a1g7'),
        Move.from_uci('c8d6'),
        Move.from_uci('h1f3'),
        Move.from_uci('c7c5'),
        Move.from_uci('d1c1'),
        Move.from_uci('c5c4'),
        Move.from_uci('d3b2'),
        Move.from_uci('c4b3'),
        Move.from_uci('f3b3'),
        Move.from_uci('b5b3'),
        Move.from_uci('a2b3'),
        Move.from_uci('b7b5'),
        Move.from_uci('f2f3'),
        Move.from_uci('f7f5'),
        Move.from_uci('g7f8'),
        Move.from_uci('e8f8'),
        Move.from_uci('e2e4'),
        Move.from_uci('e7e5'),
        Move.from_uci('g1e2'),
        Move.from_uci('f8g7'),
        Move.from_uci('e4f5'),
        Move.from_uci('d6f5'),
        Move.from_uci('b1f5'),
        Move.from_uci('g6f5')],
 'score': PovScore(Cp(+43), WHITE),
 'seldepth': 48,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,369,2025-09-28,20:34:10,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,354609,369,369,BNRBKRNQ,bnrbkrnq,bnrbkrnq/pppppppp/8/8/8/8/PPPPPPPP/BNRBKRNQ w KQkq - 0 1,bnrbkrnq/pppppppp/8/8/8/8/PPPPPPPP/BNRBKRNQ w FCfc - 0 1,1,0,26,,False,"PovScore(Cp(+26), WHITE)",,True,36,40,62576578,3128828,g4,e6,,,,,"[Move.from_uci('g2g4'), Move.from_uci('e7e6')]","{'currmove': Move.from_uci('e2e3'),
 'currmovenumber': 6,
 'depth': 36,
 'hashfull': 60,
 'multipv': 1,
 'nodes': 62576578,
 'nps': 3128828,
 'pv': [Move.from_uci('g2g4'), Move.from_uci('e7e6')],
 'score': PovScore(Cp(+26), WHITE),
 'seldepth': 40,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,370,2025-09-28,20:34:30,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,355570,370,370,BNRKRBNQ,bnrkrbnq,bnrkrbnq/pppppppp/8/8/8/8/PPPPPPPP/BNRKRBNQ w KQkq - 0 1,bnrkrbnq/pppppppp/8/8/8/8/PPPPPPPP/BNRKRBNQ w ECec - 0 1,1,0,27,,False,"PovScore(Cp(+27), WHITE)",True,True,33,45,63201539,3160076,b3,,,,,,[Move.from_uci('b2b3')],"{'currmove': Move.from_uci('b2b3'),
 'currmovenumber': 1,
 'depth': 33,
 'hashfull': 48,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 63201539,
 'nps': 3160076,
 'pv': [Move.from_uci('b2b3')],
 'score': PovScore(Cp(+27), WHITE),
 'seldepth': 45,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,371,2025-09-28,20:34:50,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,356531,371,371,BNRKRNQB,bnrkrnqb,bnrkrnqb/pppppppp/8/8/8/8/PPPPPPPP/BNRKRNQB w KQkq - 0 1,bnrkrnqb/pppppppp/8/8/8/8/PPPPPPPP/BNRKRNQB w ECec - 0 1,1,0,11,,False,"PovScore(Cp(+11), WHITE)",True,True,33,53,60345036,3017100,b3,b6,g3,Bxh1,Qxh1,g6,"[Move.from_uci('b2b3'), Move.from_uci('b7b6'), Move.from_uci('g2g3'), Move.from_uci('a8h1'), Move.from_uci('g1h1'), Move.from_uci('g7g6'), Move.from_uci('a1h8'), Move.from_uci('g8h8'), Move.from_uci('b1c3'), Move.from_uci('f7f5'), Move.from_uci('d1c1'), Move.from_uci('b8c6'), Move.from_uci('e2e4'), Move.from_uci('f5e4'), Move.from_uci('h1e4'), Move.from_uci('f8e6'), Move.from_uci('c1b1'), Move.from_uci('d8c8'), Move.from_uci('f2f4'), Move.from_uci('e6d4'), Move.from_uci('f1e3'), Move.from_uci('e7e6'), Move.from_uci('e4g2'), Move.from_uci('c8b8'), Move.from_uci('c3e2'), Move.from_uci('e6e5'), Move.from_uci('e2d4'), Move.from_uci('e5d4'), Move.from_uci('e3d5'), Move.from_uci('h8f8'), Move.from_uci('e1e8'), Move.from_uci('d8e8')]","{'currmove': Move.from_uci('b2b3'),
 'currmovenumber': 1,
 'depth': 33,
 'hashfull': 48,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 60345036,
 'nps': 3017100,
 'pv': [Move.from_uci('b2b3'),
        Move.from_uci('b7b6'),
        Move.from_uci('g2g3'),
        Move.from_uci('a8h1'),
        Move.from_uci('g1h1'),
        Move.from_uci('g7g6'),
        Move.from_uci('a1h8'),
        Move.from_uci('g8h8'),
        Move.from_uci('b1c3'),
        Move.from_uci('f7f5'),
        Move.from_uci('d1c1'),
        Move.from_uci('b8c6'),
        Move.from_uci('e2e4'),
        Move.from_uci('f5e4'),
        Move.from_uci('h1e4'),
        Move.from_uci('f8e6'),
        Move.from_uci('c1b1'),
        Move.from_uci('d8c8'),
        Move.from_uci('f2f4'),
        Move.from_uci('e6d4'),
        Move.from_uci('f1e3'),
        Move.from_uci('e7e6'),
        Move.from_uci('e4g2'),
        Move.from_uci('c8b8'),
        Move.from_uci('c3e2'),
        Move.from_uci('e6e5'),
        Move.from_uci('e2d4'),
        Move.from_uci('e5d4'),
        Move.from_uci('e3d5'),
        Move.from_uci('h8f8'),
        Move.from_uci('e1e8'),
        Move.from_uci('d8e8')],
 'score': PovScore(Cp(+11), WHITE),
 'seldepth': 53,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.001,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,372,2025-09-28,20:35:10,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,357492,372,372,NBBRKRNQ,nbbrkrnq,nbbrkrnq/pppppppp/8/8/8/8/PPPPPPPP/NBBRKRNQ w KQkq - 0 1,nbbrkrnq/pppppppp/8/8/8/8/PPPPPPPP/NBBRKRNQ w FDfd - 0 1,1,0,29,,False,"PovScore(Cp(+29), WHITE)",True,True,32,45,59643644,2982182,e4,d5,exd5,Nb6,c3,h5,"[Move.from_uci('e2e4'), Move.from_uci('d7d5'), Move.from_uci('e4d5'), Move.from_uci('a8b6'), Move.from_uci('c2c3'), Move.from_uci('h7h5'), Move.from_uci('h2h4'), Move.from_uci('b6d5'), Move.from_uci('d2d4'), Move.from_uci('g7g6'), Move.from_uci('g1f3'), Move.from_uci('c7c6'), Move.from_uci('e1f1'), Move.from_uci('g8f6'), Move.from_uci('a1b3'), Move.from_uci('e8f8'), Move.from_uci('g2g3'), Move.from_uci('f6g4'), Move.from_uci('f1e1'), Move.from_uci('h8g7'), Move.from_uci('g1g2'), Move.from_uci('f8e8'), Move.from_uci('e1e2'), Move.from_uci('b7b6'), Move.from_uci('h1e1'), Move.from_uci('e7e6'), Move.from_uci('c3c4'), Move.from_uci('d5e7'), Move.from_uci('f3g5'), Move.from_uci('e7f5'), Move.from_uci('g2g1'), Move.from_uci('f5d4'), Move.from_uci('b3d4'), Move.from_uci('d8d4'), Move.from_uci('d1d4'), Move.from_uci('g7d4')]","{'currmove': Move.from_uci('e2e4'),
 'currmovenumber': 1,
 'depth': 32,
 'hashfull': 45,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 59643644,
 'nps': 2982182,
 'pv': [Move.from_uci('e2e4'),
        Move.from_uci('d7d5'),
        Move.from_uci('e4d5'),
        Move.from_uci('a8b6'),
        Move.from_uci('c2c3'),
        Move.from_uci('h7h5'),
        Move.from_uci('h2h4'),
        Move.from_uci('b6d5'),
        Move.from_uci('d2d4'),
        Move.from_uci('g7g6'),
        Move.from_uci('g1f3'),
        Move.from_uci('c7c6'),
        Move.from_uci('e1f1'),
        Move.from_uci('g8f6'),
        Move.from_uci('a1b3'),
        Move.from_uci('e8f8'),
        Move.from_uci('g2g3'),
        Move.from_uci('f6g4'),
        Move.from_uci('f1e1'),
        Move.from_uci('h8g7'),
        Move.from_uci('g1g2'),
        Move.from_uci('f8e8'),
        Move.from_uci('e1e2'),
        Move.from_uci('b7b6'),
        Move.from_uci('h1e1'),
        Move.from_uci('e7e6'),
        Move.from_uci('c3c4'),
        Move.from_uci('d5e7'),
        Move.from_uci('f3g5'),
        Move.from_uci('e7f5'),
        Move.from_uci('g2g1'),
        Move.from_uci('f5d4'),
        Move.from_uci('b3d4'),
        Move.from_uci('d8d4'),
        Move.from_uci('d1d4'),
        Move.from_uci('g7d4')],
 'score': PovScore(Cp(+29), WHITE),
 'seldepth': 45,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,373,2025-09-28,20:35:30,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,358453,373,373,NRBBKRNQ,nrbbkrnq,nrbbkrnq/pppppppp/8/8/8/8/PPPPPPPP/NRBBKRNQ w KQkq - 0 1,nrbbkrnq/pppppppp/8/8/8/8/PPPPPPPP/NRBBKRNQ w FBfb - 0 1,1,0,56,,False,"PovScore(Cp(+56), WHITE)",True,True,31,51,60979718,3048985,f4,f5,c4,b5,cxb5,Rxb5,"[Move.from_uci('f2f4'), Move.from_uci('f7f5'), Move.from_uci('c2c4'), Move.from_uci('b7b5'), Move.from_uci('c4b5'), Move.from_uci('b8b5'), Move.from_uci('g1f3'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('g7g6'), Move.from_uci('d1b3'), Move.from_uci('g8f6'), Move.from_uci('d2d3'), Move.from_uci('d8a5'), Move.from_uci('c1d2'), Move.from_uci('a8b6'), Move.from_uci('a1c2'), Move.from_uci('a5d2'), Move.from_uci('f3d2'), Move.from_uci('c6c5'), Move.from_uci('c2a3'), Move.from_uci('b5b4'), Move.from_uci('h1g2'), Move.from_uci('d7d5'), Move.from_uci('e1f1'), Move.from_uci('c8b7'), Move.from_uci('g2f2'), Move.from_uci('b6d7'), Move.from_uci('a3c2'), Move.from_uci('f6g4'), Move.from_uci('f2g2'), Move.from_uci('b4b6'), Move.from_uci('b3a4'), Move.from_uci('b6a6'), Move.from_uci('a4d7'), Move.from_uci('e8d7'), Move.from_uci('b2b4'), Move.from_uci('a6a2'), Move.from_uci('b4c5')]","{'currmove': Move.from_uci('f2f4'),
 'currmovenumber': 1,
 'depth': 31,
 'hashfull': 59,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 60979718,
 'nps': 3048985,
 'pv': [Move.from_uci('f2f4'),
        Move.from_uci('f7f5'),
        Move.from_uci('c2c4'),
        Move.from_uci('b7b5'),
        Move.from_uci('c4b5'),
        Move.from_uci('b8b5'),
        Move.from_uci('g1f3'),
        Move.from_uci('c7c6'),
        Move.from_uci('g2g3'),
        Move.from_uci('g7g6'),
        Move.from_uci('d1b3'),
        Move.from_uci('g8f6'),
        Move.from_uci('d2d3'),
        Move.from_uci('d8a5'),
        Move.from_uci('c1d2'),
        Move.from_uci('a8b6'),
        Move.from_uci('a1c2'),
        Move.from_uci('a5d2'),
        Move.from_uci('f3d2'),
        Move.from_uci('c6c5'),
        Move.from_uci('c2a3'),
        Move.from_uci('b5b4'),
        Move.from_uci('h1g2'),
        Move.from_uci('d7d5'),
        Move.from_uci('e1f1'),
        Move.from_uci('c8b7'),
        Move.from_uci('g2f2'),
        Move.from_uci('b6d7'),
        Move.from_uci('a3c2'),
        Move.from_uci('f6g4'),
        Move.from_uci('f2g2'),
        Move.from_uci('b4b6'),
        Move.from_uci('b3a4'),
        Move.from_uci('b6a6'),
        Move.from_uci('a4d7'),
        Move.from_uci('e8d7'),
        Move.from_uci('b2b4'),
        Move.from_uci('a6a2'),
        Move.from_uci('b4c5')],
 'score': PovScore(Cp(+56), WHITE),
 'seldepth': 51,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,374,2025-09-28,20:35:50,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,359414,374,374,NRBKRBNQ,nrbkrbnq,nrbkrbnq/pppppppp/8/8/8/8/PPPPPPPP/NRBKRBNQ w KQkq - 0 1,nrbkrbnq/pppppppp/8/8/8/8/PPPPPPPP/NRBKRBNQ w EBeb - 0 1,1,0,22,,False,"PovScore(Cp(+22), WHITE)",,True,31,41,59838548,2991927,d4,g6,,,,,"[Move.from_uci('d2d4'), Move.from_uci('g7g6')]","{'currmove': Move.from_uci('d2d4'),
 'currmovenumber': 1,
 'depth': 31,
 'hashfull': 46,
 'multipv': 1,
 'nodes': 59838548,
 'nps': 2991927,
 'pv': [Move.from_uci('d2d4'), Move.from_uci('g7g6')],
 'score': PovScore(Cp(+22), WHITE),
 'seldepth': 41,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,375,2025-09-28,20:36:10,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,360375,375,375,NRBKRNQB,nrbkrnqb,nrbkrnqb/pppppppp/8/8/8/8/PPPPPPPP/NRBKRNQB w KQkq - 0 1,nrbkrnqb/pppppppp/8/8/8/8/PPPPPPPP/NRBKRNQB w EBeb - 0 1,1,0,44,,False,"PovScore(Cp(+44), WHITE)",True,True,32,51,57780337,2889016,f4,Nb6,a4,f5,Nb3,a5,"[Move.from_uci('f2f4'), Move.from_uci('a8b6'), Move.from_uci('a2a4'), Move.from_uci('f7f5'), Move.from_uci('a1b3'), Move.from_uci('a7a5'), Move.from_uci('d2d3'), Move.from_uci('b8a8'), Move.from_uci('g2g3'), Move.from_uci('d7d6'), Move.from_uci('f1e3'), Move.from_uci('g7g6'), Move.from_uci('c1d2'), Move.from_uci('b6a4'), Move.from_uci('d2a5'), Move.from_uci('f8e6'), Move.from_uci('e3d5'), Move.from_uci('a4c5'), Move.from_uci('b3c5'), Move.from_uci('a8a5'), Move.from_uci('c5b3'), Move.from_uci('a5a4'), Move.from_uci('d5c3'), Move.from_uci('a4a6'), Move.from_uci('d1d2'), Move.from_uci('g8f7'), Move.from_uci('b1a1'), Move.from_uci('a6a1'), Move.from_uci('e1a1'), Move.from_uci('d8e8'), Move.from_uci('a1a8'), Move.from_uci('f8e8'), Move.from_uci('g1a7'), Move.from_uci('c7c6'), Move.from_uci('d2e1'), Move.from_uci('h8f6')]","{'currmove': Move.from_uci('a1b3'),
 'currmovenumber': 2,
 'depth': 32,
 'hashfull': 51,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 57780337,
 'nps': 2889016,
 'pv': [Move.from_uci('f2f4'),
        Move.from_uci('a8b6'),
        Move.from_uci('a2a4'),
        Move.from_uci('f7f5'),
        Move.from_uci('a1b3'),
        Move.from_uci('a7a5'),
        Move.from_uci('d2d3'),
        Move.from_uci('b8a8'),
        Move.from_uci('g2g3'),
        Move.from_uci('d7d6'),
        Move.from_uci('f1e3'),
        Move.from_uci('g7g6'),
        Move.from_uci('c1d2'),
        Move.from_uci('b6a4'),
        Move.from_uci('d2a5'),
        Move.from_uci('f8e6'),
        Move.from_uci('e3d5'),
        Move.from_uci('a4c5'),
        Move.from_uci('b3c5'),
        Move.from_uci('a8a5'),
        Move.from_uci('c5b3'),
        Move.from_uci('a5a4'),
        Move.from_uci('d5c3'),
        Move.from_uci('a4a6'),
        Move.from_uci('d1d2'),
        Move.from_uci('g8f7'),
        Move.from_uci('b1a1'),
        Move.from_uci('a6a1'),
        Move.from_uci('e1a1'),
        Move.from_uci('d8e8'),
        Move.from_uci('a1a8'),
        Move.from_uci('f8e8'),
        Move.from_uci('g1a7'),
        Move.from_uci('c7c6'),
        Move.from_uci('d2e1'),
        Move.from_uci('h8f6')],
 'score': PovScore(Cp(+44), WHITE),
 'seldepth': 51,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,376,2025-09-28,20:36:30,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,361336,376,376,NBRKBRNQ,nbrkbrnq,nbrkbrnq/pppppppp/8/8/8/8/PPPPPPPP/NBRKBRNQ w KQkq - 0 1,nbrkbrnq/pppppppp/8/8/8/8/PPPPPPPP/NBRKBRNQ w FCfc - 0 1,1,0,27,,False,"PovScore(Cp(+27), WHITE)",,True,35,48,64502717,3225135,O-O-O,f5,,,,,"[Move.from_uci('d1c1'), Move.from_uci('f7f5')]","{'currmove': Move.from_uci('a1b3'),
 'currmovenumber': 5,
 'depth': 35,
 'hashfull': 54,
 'multipv': 1,
 'nodes': 64502717,
 'nps': 3225135,
 'pv': [Move.from_uci('d1c1'), Move.from_uci('f7f5')],
 'score': PovScore(Cp(+27), WHITE),
 'seldepth': 48,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
